earnings,lnearnings,dearnings,gender,age,lnage,agesq,education,educsquared,agebyeduc,genderbyage,genderbyeduc,hours,lnhours,genderbyhours,dself,dprivate,dgovt,state,statefip,stateunemp,stateincomepc,year,pernum,perwt,relate,region,metro,marst,race,raced,hispan,racesing,hcovany,attainededuc,detailededuc,empstat,classwkr,classwkrd,wkswork2,workedyr,inctot,incwage,incbus00,incearn
16000.0,9.680344,0.0,1,51,3.9318256,2601.0,13.0,169.0,663.0,51.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,201.0,Spouse,West South Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,16000,16000,0,16000
23000.0,10.043249,0.0,0,47,3.8501475,2209.0,10.0,100.0,470.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,3,273.0,"Partner, friend, visitor",West South Central Div.,Central city status unknown,"Married, spouse absent",White,White,Other,White,No health insurance coverage,Grade 10,Grade 10,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,23000,23000,0,23000
24900.0,10.122623,0.0,0,61,4.1108737,3721.0,18.0,324.0,1098.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,113.0,Head/Householder,West South Central Div.,"In metro, area, outside central city",Divorced,White,White,Mexican,White,With health insurance coverage,5+ years of college,Professional degree beyond a bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,32900,32000,-7100,24900
28000.0,10.23996,0.0,0,56,4.0253515,3136.0,12.0,144.0,672.0,0.0,0.0,42,3.7376697,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,57.0,Head/Householder,West South Central Div.,Not in metro area,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,Grade 12,"12th grade, no diploma",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,28000,28000,0,28000
16000.0,9.680344,0.0,0,49,3.8918202,2401.0,0.0,0.0,0.0,0.0,0.0,35,3.5553482,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,147.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,N/A or no schooling,No schooling completed,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,16000,16000,0,16000
42000.0,10.645425,0.0,1,25,3.218876,625.0,12.0,144.0,300.0,25.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,95.0,Spouse,West South Central Div.,Not identifiable,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,44400,42000,0,42000
43000.0,10.668956,0.0,1,39,3.6635616,1521.0,16.0,256.0,624.0,39.0,16.0,40,3.6888795,40.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,2,61.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,43000,43000,0,43000
25000.0,10.126631,0.0,0,53,3.9702919,2809.0,18.0,324.0,954.0,0.0,0.0,39,3.6635616,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,63.0,Head/Householder,West South Central Div.,Not identifiable,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,58000,25000,0,25000
40000.0,10.596635,0.0,1,40,3.6888795,1600.0,14.0,196.0,560.0,40.0,14.0,80,4.3820267,80.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,1,52.0,Head/Householder,West South Central Div.,Central city status unknown,Divorced,White,White,Mexican,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,43600,40000,0,40000
100000.0,11.512925,1.0,0,32,3.465736,1024.0,16.0,256.0,512.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,105.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,100100,100000,0,100000
60000.0,11.0021,0.0,0,38,3.637586,1444.0,9.0,81.0,342.0,0.0,0.0,60,4.0943446,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,182.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,With health insurance coverage,Grade 9,Grade 9,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,60000,60000,0,60000
60000.0,11.0021,0.0,1,47,3.8501475,2209.0,20.0,400.0,940.0,47.0,20.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,79.0,Head/Householder,West South Central Div.,Central city status unknown,Never married/single,Black/Negro,Black/Negro,Not Hispanic,Black,No health insurance coverage,5+ years of college,Doctoral degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,60000,60000,0,60000
31200.0,10.348173,0.0,0,29,3.3672957,841.0,12.0,144.0,348.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,3,217.0,Grandchild,West South Central Div.,Central city status unknown,Never married/single,White,White,Mexican,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,31200,31200,0,31200
165000.0,12.0137005,1.0,1,55,4.0073333,3025.0,18.0,324.0,990.0,55.0,18.0,50,3.912023,50.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,1,75.0,Head/Householder,West South Central Div.,Central city status unknown,Separated,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,5+ years of college,Professional degree beyond a bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,165000,165000,0,165000
30000.0,10.308952,0.0,0,27,3.295837,729.0,13.0,169.0,351.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,1,153.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Local govt employee,50-52 weeks,Yes,30000,30000,0,30000
58000.0,10.968198,0.0,0,36,3.583519,1296.0,16.0,256.0,576.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,95.0,Head/Householder,West South Central Div.,"In metro area, central city",Never married/single,Japanese,Japanese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,59000,58000,0,58000
20000.0,9.903487,0.0,1,47,3.8501475,2209.0,12.0,144.0,564.0,47.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,53.0,Head/Householder,West South Central Div.,Central city status unknown,Divorced,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,20000,20000,0,20000
32000.0,10.373491,0.0,1,44,3.7841897,1936.0,12.0,144.0,528.0,44.0,12.0,70,4.248495,70.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,269.0,Head/Householder,West South Central Div.,"In metro area, central city",Never married/single,White,White,Mexican,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,32000,32000,0,32000
33000.0,10.404263,0.0,0,55,4.0073333,3025.0,12.0,144.0,660.0,0.0,0.0,55,4.0073333,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,98.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,33000,33000,0,33000
14000.0,9.546813,0.0,0,32,3.465736,1024.0,9.0,81.0,288.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,184.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,Grade 9,Grade 9,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,14000,14000,0,14000
47000.0,10.757903,0.0,0,55,4.0073333,3025.0,12.0,144.0,660.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,68.0,Spouse,West South Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,47000,47000,0,47000
37000.0,10.518673,0.0,0,52,3.9512436,2704.0,14.0,196.0,728.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,80.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",Other Asian or Pacific Islander,Vietnamese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,37000,37000,0,37000
21000.0,9.952278,0.0,0,52,3.9512436,2704.0,14.0,196.0,728.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,91.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",American Indian or Alaska Native,Tribe not specified,Mexican,American Indian/Alaska Native,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,24000,21000,0,21000
28000.0,10.23996,0.0,1,51,3.9318256,2601.0,12.0,144.0,612.0,51.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,4,121.0,Other non-relatives,West South Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,28000,28000,0,28000
60000.0,11.0021,0.0,0,57,4.0430512,3249.0,16.0,256.0,912.0,0.0,0.0,45,3.8066626,0.0,1.0,0.0,0.0,Texas ,Texas,8.0,39493,2010,1,97.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,No health insurance coverage,4 years of college,Bachelor's degree,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,60000,0,60000,60000
65000.0,11.082143,0.0,1,39,3.6635616,1521.0,16.0,256.0,624.0,39.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,323.0,Head/Householder,West South Central Div.,Central city status unknown,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,65000,65000,0,65000
68000.0,11.127263,0.0,0,37,3.6109178,1369.0,16.0,256.0,592.0,0.0,0.0,45,3.8066626,0.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,1,86.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,State govt employee,50-52 weeks,Yes,68000,68000,0,68000
25000.0,10.126631,0.0,0,26,3.2580965,676.0,9.0,81.0,234.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,8,197.0,Child-in-law,West South Central Div.,Central city status unknown,"Married, spouse present",American Indian or Alaska Native,Tribe not specified,Mexican,American Indian/Alaska Native,With health insurance coverage,Grade 9,Grade 9,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,25000,25000,0,25000
40000.0,10.596635,0.0,0,44,3.7841897,1936.0,6.0,36.0,264.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,193.0,Spouse,West South Central Div.,Not in metro area,"Married, spouse present",White,White,Mexican,White,With health insurance coverage,"Grade 5, 6, 7, or 8",Grade 6,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
36800.0,10.513253,0.0,1,55,4.0073333,3025.0,16.0,256.0,880.0,55.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,97.0,Head/Householder,West South Central Div.,"In metro area, central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,36800,36000,800,36800
23000.0,10.043249,0.0,1,34,3.5263605,1156.0,10.0,100.0,340.0,34.0,10.0,35,3.5553482,35.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,226.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,Grade 10,Grade 10,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,23000,23000,0,23000
40000.0,10.596635,0.0,1,45,3.8066626,2025.0,12.0,144.0,540.0,45.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,144.0,Head/Householder,West South Central Div.,"In metro area, central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
30000.0,10.308952,0.0,0,46,3.8286414,2116.0,9.0,81.0,414.0,0.0,0.0,60,4.0943446,0.0,1.0,0.0,0.0,Texas ,Texas,8.0,39493,2010,1,211.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,Grade 9,Grade 9,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,30000,0,30000,30000
90000.0,11.407565,1.0,0,54,3.988984,2916.0,13.0,169.0,702.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,95.0,Head/Householder,West South Central Div.,Not in metro area,"Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,104000,90000,0,90000
74000.0,11.211821,0.0,0,50,3.912023,2500.0,18.0,324.0,900.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,93.0,Spouse,West South Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,74000,74000,0,74000
17000.0,9.740969,0.0,0,30,3.4011974,900.0,6.0,36.0,180.0,0.0,0.0,35,3.5553482,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,3,296.0,Child,West South Central Div.,Central city status unknown,Never married/single,White,White,Mexican,White,No health insurance coverage,"Grade 5, 6, 7, or 8",Grade 6,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,17000,17000,0,17000
24000.0,10.085809,0.0,1,36,3.583519,1296.0,13.0,169.0,468.0,36.0,13.0,40,3.6888795,40.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,1,89.0,Head/Householder,West South Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Local govt employee,50-52 weeks,Yes,24000,24000,0,24000
140000.0,11.849398,1.0,0,45,3.8066626,2025.0,18.0,324.0,810.0,0.0,0.0,40,3.6888795,0.0,1.0,0.0,0.0,Texas ,Texas,8.0,39493,2010,1,109.0,Head/Householder,West South Central Div.,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,140000,0,140000,140000
60000.0,11.0021,0.0,1,55,4.0073333,3025.0,16.0,256.0,880.0,55.0,16.0,50,3.912023,50.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,66.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,61000,60000,0,60000
52000.0,10.858999,0.0,1,48,3.871201,2304.0,18.0,324.0,864.0,48.0,18.0,40,3.6888795,40.0,0.0,0.0,1.0,Texas ,Texas,8.0,39493,2010,2,92.0,Spouse,West South Central Div.,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,State govt employee,50-52 weeks,Yes,52000,50000,2000,52000
322000.0,12.682307,1.0,1,60,4.0943446,3600.0,12.0,144.0,720.0,60.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,459.0,Other non-relatives,West South Central Div.,Central city status unknown,Divorced,White,White,Mexican,White,With health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,322000,322000,0,322000
40000.0,10.596635,0.0,0,61,4.1108737,3721.0,13.0,169.0,793.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,161.0,Head/Householder,West South Central Div.,Central city status unknown,Widowed,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
45000.0,10.714417,0.0,1,42,3.7376697,1764.0,13.0,169.0,546.0,42.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,2,65.0,Spouse,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,45000,45000,0,45000
100000.0,11.512925,1.0,0,38,3.637586,1444.0,16.0,256.0,608.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,Texas ,Texas,8.0,39493,2010,1,87.0,Head/Householder,West South Central Div.,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,100300,100000,0,100000
